Product_ID,Weight_kg,Energy_Consumption_kWh,Water_Usage_Liters,Carbon_Footprint_kgCO2,Waste_Generated_kg,Lifespan_Years,Sustainability_Rating,Product_Name_LED Bulb,Product_Name_Laptop,Product_Name_Plastic Bottle,Product_Name_Refrigerator,Product_Name_Smartphone,Product_Name_Sneakers,Product_Name_T-Shirt,Material_Glass,Material_Leather,Material_Metal,Material_Plastic,Material_Polyester,Material_Wood,Disposal_Method_Landfill,Disposal_Method_Recycled,Disposal_Method_Reused,Manufacturing_Country_China,Manufacturing_Country_Germany,Manufacturing_Country_India,Manufacturing_Country_USA,Manufacturing_Country_Vietnam,Impact_per_Year,Eco_Index
P01253,5.24,145.23,2382.08,184.44,14.82,11,4.2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,16.767,0.105
P01254,17.57,88.43,784.18,653.8,8.23,10,2.7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,65.38,0.02
P01255,6.38,482.45,68.46,689.07,5.98,5,2.6,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,137.814,0.019
P01256,17.75,937.09,4425.83,20.62,1.97,3,1.3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,6.873,0.288
P01257,4.33,772.82,4781.51,361.16,6.02,10,2.6,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,36.116,0.035
P01258,5.99,630.61,1724.25,646.42,6.48,7,4.6,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,92.346,0.035
P01259,17.86,1560.63,2542.93,409.67,5.67,14,1.8,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,29.262,0.022
P01260,10.96,939.18,3661.74,57.16,10.96,13,1.2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,4.397,0.088
P01261,4.25,852.66,1229.52,7.02,3.64,14,2.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.501,1.173
P01262,4.93,1712.63,822.91,731.99,1.78,9,3.4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,81.332,0.023
P01263,19.01,357.51,1591.73,193.76,9.05,7,1.8,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,27.68,0.044
P01264,1.42,1748.63,1980.88,342.01,13.6,13,2.1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,26.308,0.03
P01265,11.27,811.83,4270.18,29.63,2.11,14,3.9,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2.116,0.614
P01266,11.15,1066.89,420.33,900.32,2.21,13,2.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,69.255,0.014
P01267,6.35,1619.55,4488.11,641.76,5.97,2,3.9,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,320.88,0.03
P01268,11.75,1048.99,1655.38,214.07,8.74,10,4.1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,21.407,0.092
P01269,15.52,997.59,2935.81,662.4,7.96,6,2.2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,110.4,0.016
P01270,1.55,1541.21,3361.96,393.48,4.22,7,4.9,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,56.211,0.062
P01271,7.76,647.2,4993.65,513.33,0.44,9,2.2,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,57.037,0.021
P01272,2.89,1534.26,2621.88,156.47,3.03,2,2.4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,78.235,0.075
P01273,2.26,973.29,1743.5,974.04,6.13,13,3.6,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,74.926,0.018
P01274,0.25,298.52,2093.74,977.96,1.98,1,4.2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,977.96,0.021
P01275,7.63,265.07,1115.09,312.61,10.4,7,1.4,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,44.659,0.022
P01276,8.4,1878.86,4985.17,241.29,5.9,3,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,80.43,0.091
P01277,2.49,919.0,3736.43,9.66,3.87,11,3.4,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,0.878,1.256
P01278,3.19,1063.27,4422.4,631.6,3.84,7,3.1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,90.229,0.024
P01279,11.02,1151.34,4245.39,42.44,9.57,11,3.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3.858,0.308
P01280,9.64,961.67,669.61,583.16,1.91,3,2.6,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,194.387,0.022
P01281,9.54,1019.15,3048.78,830.99,0.39,13,2.6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,63.922,0.016
P01282,5.51,929.93,2048.31,190.57,0.76,2,3.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,95.285,0.078
P01283,18.59,861.55,1640.96,923.78,8.66,12,4.5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,76.982,0.024
P01284,10.8,1221.51,711.79,257.45,13.67,12,2.9,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,21.454,0.053
P01285,15.84,1222.53,410.77,805.51,14.22,13,1.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,61.962,0.007
P01286,11.16,1926.89,746.46,601.07,2.8,4,4.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,150.268,0.037
P01287,6.97,1438.45,3592.56,71.04,6.98,7,5.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,10.149,0.32
P01288,5.02,1992.55,4437.76,802.15,2.68,7,2.2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,114.593,0.014
P01289,4.39,1715.23,1876.74,965.89,3.78,13,4.3,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,74.299,0.022
P01290,5.72,1574.31,2721.07,954.03,10.65,1,1.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,954.03,0.008
P01291,0.54,536.5,4021.63,615.85,9.05,2,2.6,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,307.925,0.021
P01292,1.98,1368.96,1316.04,276.91,0.23,14,2.3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,19.779,0.041
P01293,11.81,179.58,1005.91,489.13,2.77,2,4.6,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,244.565,0.047
P01294,3.45,631.87,759.18,831.87,6.3,13,2.8,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,63.99,0.017
P01295,0.7,1416.18,4012.08,167.44,7.77,4,1.1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,41.86,0.031
P01296,5.15,1100.0,4993.28,97.58,10.07,12,3.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.132,0.149
P01297,12.14,1927.49,64.58,969.59,11.97,10,2.8,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,96.959,0.014
P01298,0.13,1498.37,707.84,967.59,9.98,9,4.6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,107.51,0.024
P01299,13.1,176.2,1304.39,795.7,0.27,5,4.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,159.14,0.029
P01300,11.09,56.36,3638.96,170.42,5.28,11,4.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,15.493,0.139
P01301,1.53,485.26,1085.81,508.23,6.02,1,1.6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,508.23,0.016
P01302,10.77,633.79,3782.48,60.53,9.22,11,3.8,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,5.503,0.272
P01303,11.73,1436.32,1983.44,771.41,8.25,13,3.7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,59.339,0.024
P01304,17.82,1171.24,2142.02,556.72,2.56,11,1.4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,50.611,0.013
P01305,17.89,487.36,4630.99,220.16,4.89,9,4.2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,24.462,0.093
P01306,17.17,1494.48,159.6,339.38,10.81,3,3.7,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,113.127,0.053
P01307,4.94,1057.58,2213.28,454.26,13.02,5,3.3,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,90.852,0.035
P01308,0.94,286.8,1843.58,321.6,2.18,9,4.3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,35.733,0.066
P01309,19.19,403.28,1377.94,425.28,14.26,4,3.4,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,106.32,0.039
P01310,14.31,1257.65,4569.63,35.3,7.02,10,1.8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,3.53,0.213
P01311,3.79,370.06,526.98,243.07,13.59,11,4.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,22.097,0.088
P01312,7.71,132.61,2410.97,845.88,1.89,4,4.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,211.47,0.025
P01313,4.42,1655.85,3806.85,951.34,4.5,10,3.4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,95.134,0.018
P01314,10.41,308.1,3883.27,361.98,5.84,8,3.9,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,45.248,0.053
P01315,7.73,570.99,4670.49,489.7,9.97,10,2.9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,48.97,0.029
P01316,10.66,1928.04,1660.8,628.97,9.0,8,2.8,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,78.621,0.022
P01317,6.07,557.69,2353.35,62.37,0.86,9,2.6,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,6.93,0.206
P01318,18.0,1654.79,2018.19,492.96,8.18,5,4.1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,98.592,0.041
P01319,4.75,135.59,1153.05,557.58,12.11,10,3.7,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,55.758,0.032
P01320,13.27,1791.22,147.51,643.2,4.24,6,1.9,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,107.2,0.015
P01321,7.01,1864.06,1298.9,99.38,13.88,11,4.1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.035,0.181
P01322,0.69,1190.38,3237.35,413.05,6.83,14,3.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,29.504,0.044
P01323,3.62,1482.78,182.61,570.53,1.73,5,2.1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,114.106,0.018
P01324,4.77,557.47,4370.62,656.96,13.62,5,2.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,131.392,0.018
P01325,1.85,1799.1,2807.1,303.42,2.83,10,3.8,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,30.342,0.062
P01326,10.39,1027.48,3577.13,983.67,0.98,13,2.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,75.667,0.013
P01327,3.73,1808.18,4603.02,196.34,6.65,2,4.1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,98.17,0.101
P01328,5.48,1203.71,4802.09,560.26,3.98,7,4.3,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,80.037,0.038
P01329,13.67,1211.44,1706.82,711.23,5.15,8,4.4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,88.904,0.031
P01330,11.94,1516.33,4251.94,640.78,7.23,9,1.8,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,71.198,0.014
P01331,9.92,1835.42,700.06,81.12,13.14,9,4.3,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,9.013,0.228
P01332,9.32,727.5,1537.78,679.17,14.28,12,4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,56.598,0.034
P01333,0.69,1681.91,1470.93,754.36,1.05,5,3.8,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,150.872,0.025
P01334,0.7,1006.91,1931.48,6.48,14.81,1,4.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,6.48,0.963
P01335,11.51,1091.82,842.86,145.33,13.26,10,4.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,14.533,0.151
P01336,3.72,1274.9,4655.09,749.46,12.03,12,1.8,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,62.455,0.012
P01337,17.29,1476.73,3916.16,938.84,2.44,4,3.4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,234.71,0.018
P01338,12.22,1966.04,871.32,285.32,3.21,7,3.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,40.76,0.057
P01339,17.99,1523.87,4456.75,988.15,1.13,3,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,329.383,0.005
P01340,14.41,1063.85,1008.46,927.17,11.02,2,4.6,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,463.585,0.025
P01341,19.18,1214.54,4695.98,477.05,6.19,2,3.6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,238.525,0.037
P01342,14.85,872.98,1732.5,416.75,6.51,6,2.7,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,69.458,0.032
P01343,3.26,1157.74,4958.43,540.16,5.31,10,1.3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,54.016,0.012
P01344,0.36,54.78,50.62,313.23,0.52,11,1.2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,28.475,0.019
P01345,0.82,431.5,846.33,498.31,0.15,8,1.9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,62.289,0.019
P01346,1.71,51.88,4379.76,961.57,9.39,7,3.7,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,137.367,0.019
P01347,6.83,788.22,3980.0,498.26,6.21,12,4.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,41.522,0.046
P01348,19.38,742.26,4980.95,391.37,10.35,3,3.1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,130.457,0.039
P01349,5.27,1781.35,3732.07,622.33,9.85,10,2.5,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,62.233,0.02
P01350,8.4,114.28,4404.39,53.81,8.89,13,2.1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,4.139,0.167
P01351,7.64,23.97,1023.14,929.47,9.45,9,1.8,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,103.274,0.01
P01352,3.5,1524.06,3359.65,676.75,13.11,13,1.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,52.058,0.009
P01353,12.78,1915.94,4192.45,398.98,13.68,1,2.8,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,398.98,0.034
P01354,10.15,65.7,1215.77,46.1,4.36,2,1.1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,23.05,0.109
P01355,18.89,1723.75,2086.56,33.36,3.95,8,4.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,4.17,0.536
P01356,19.77,220.0,3376.16,123.41,6.82,2,1.3,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,61.705,0.05
P01357,3.61,462.24,1294.4,302.06,14.96,11,4.7,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,27.46,0.074
P01358,13.19,401.05,4926.96,494.57,2.85,2,1.3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,247.285,0.013
P01359,2.76,155.81,153.3,893.48,5.64,5,3.5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,178.696,0.019
P01360,14.55,24.81,21.98,839.04,13.29,4,2.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,209.76,0.015
P01361,1.28,1401.11,2111.05,515.44,0.31,11,2.5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,46.858,0.024
P01362,19.89,1517.34,12.91,662.1,1.47,10,4.3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,66.21,0.032
P01363,13.95,252.98,2431.41,164.55,1.31,7,2.1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,23.507,0.063
P01364,16.54,1992.52,4984.76,823.29,1.93,9,1.4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,91.477,0.008
P01365,12.02,1378.07,1573.61,574.14,13.5,1,1.8,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,574.14,0.015
P01366,17.59,339.13,1657.54,802.23,8.84,14,3.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,57.302,0.018
P01367,14.74,272.34,4530.99,411.22,8.26,2,4.3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,205.61,0.051
P01368,7.48,316.06,3712.73,65.52,7.16,1,4.3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,65.52,0.296
P01369,6.81,498.57,1497.26,600.23,10.9,7,2.4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,85.747,0.02
P01370,12.76,199.05,1821.53,483.73,8.98,12,1.1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,40.311,0.011
P01371,19.47,324.24,3704.99,539.26,7.59,11,4.6,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,49.024,0.042
P01372,10.26,1422.44,65.41,24.1,10.04,4,4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,6.025,0.659
P01373,3.17,1323.29,668.2,569.19,14.86,6,1.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,94.865,0.016
P01374,1.04,533.49,3829.67,95.52,8.36,14,1.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,6.823,0.063
P01375,15.85,454.6,2946.73,959.68,4.72,14,4.9,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,68.549,0.025
P01376,2.65,286.66,2407.79,468.21,8.37,8,4.6,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,58.526,0.048
P01377,19.69,1303.8,3611.14,517.74,1.07,12,2.2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,43.145,0.021
P01378,19.92,360.65,605.84,587.21,12.52,12,1.1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48.934,0.009
P01379,0.63,804.37,2448.6,673.99,9.38,8,2.8,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,84.249,0.02
P01380,13.78,1411.46,4558.58,228.08,3.34,11,3.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,20.735,0.076
P01381,19.14,1362.22,879.92,204.0,8.4,11,3.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,18.545,0.082
P01382,7.43,1949.36,1694.1,362.44,12.5,8,4.6,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,45.305,0.061
P01383,15.41,1345.07,4158.22,53.79,12.47,3,3.2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,17.93,0.241
P01384,1.1,341.13,615.9,649.26,2.09,4,3.5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,162.315,0.027
P01385,13.22,585.64,1592.64,25.8,3.33,1,4.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,25.8,0.738
P01386,16.14,1778.36,2597.91,980.9,3.54,1,4.7,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,980.9,0.024
P01387,6.62,1253.51,2048.88,387.83,14.91,10,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,38.783,0.05
P01388,12.24,580.75,3986.07,775.51,9.82,12,2.4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,64.626,0.015
P01389,14.41,780.02,2865.38,887.48,6.66,1,3.8,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,887.48,0.021
P01390,19.2,1910.22,4384.17,48.25,0.62,10,4.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,4.825,0.46
P01391,2.73,1530.67,4621.58,401.91,0.49,7,1.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,57.416,0.014
P01392,11.25,1432.5,3445.73,55.26,14.04,6,2.4,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.21,0.173
P01393,9.83,1891.07,3417.65,646.58,6.0,12,2.3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,53.882,0.018
P01394,6.23,1569.11,899.21,736.41,6.51,10,2.7,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,73.641,0.018
P01395,7.66,1050.63,2562.19,703.77,12.62,3,4.1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,234.59,0.029
P01396,8.66,1577.89,1545.19,831.9,14.24,7,2.6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,118.843,0.015
P01397,14.96,1106.86,123.41,722.38,11.35,5,2.4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,144.476,0.016
P01398,12.66,1301.81,964.78,748.31,3.62,1,3.9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,748.31,0.026
P01399,17.71,336.38,481.08,982.9,1.62,7,3.6,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,140.414,0.018
P01400,9.21,1266.94,4189.85,229.93,3.32,10,3.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,22.993,0.064
P01401,11.27,334.35,1359.58,694.58,11.45,6,1.2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,115.763,0.008
P01402,14.17,945.71,3093.33,295.1,2.23,7,4.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,42.157,0.076
P01403,13.55,1012.59,3041.35,97.31,10.4,9,3.6,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,10.812,0.167
P01404,5.95,814.52,4306.16,228.27,8.7,1,4.4,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,228.27,0.093
P01405,0.42,373.46,3812.5,496.05,14.36,14,2.7,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,35.432,0.026
P01406,4.93,1602.94,3410.81,754.97,6.64,10,4.9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,75.497,0.032
P01407,17.26,709.55,4007.83,531.03,8.09,9,1.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,59.003,0.016
P01408,16.16,995.29,141.05,881.85,1.44,3,2.2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,293.95,0.012
P01409,11.14,891.36,3810.16,343.66,10.69,5,2.5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,68.732,0.035
P01410,18.92,1383.82,401.27,788.76,4.65,14,1.9,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,56.34,0.012
P01411,12.65,1750.39,106.42,353.71,4.64,2,2.6,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,176.855,0.036
P01412,17.82,1296.39,3446.19,550.47,6.17,7,3.4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,78.639,0.031
P01413,19.31,1866.11,52.92,947.5,13.9,12,3.2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,78.958,0.017
P01414,16.42,422.27,4029.1,517.75,13.23,1,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,517.75,0.047
P01415,18.26,1866.77,88.59,761.91,5.86,13,4.4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,58.608,0.029
P01416,13.91,1891.15,3205.72,139.06,0.13,4,1.8,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,34.765,0.065
P01417,17.36,429.58,1523.54,904.06,8.41,8,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,113.008,0.016
P01418,10.62,1064.9,2374.39,978.31,10.38,4,1.1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,244.578,0.006
P01419,12.27,93.58,3602.69,914.73,6.47,1,4.9,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,914.73,0.027
P01420,11.58,1001.11,4892.92,384.36,0.79,12,4.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,32.03,0.062
